TIME,PSF_FLUX,APER_FLUX,BKG_FLUX,QUALITY,APER_FLUX_FLAT,APER_FLUX_FLAT_ERR,APER_FLUX_TREND
1624.968748927079,12145.720703125,0.9994386704720648,118.16236877441406,0,1.0001734606824837,0.000522749962285984,0.9992653372246876
1624.9895819543744,12119.9296875,1.000428590605053,141.67662048339844,0,1.0012053632995634,0.000522749962285984,0.9992241624715728
1625.0104149846377,12088.9091796875,0.9994871230100332,163.86337280273438,0,1.000322703336927,0.000522749962285984,0.9991646892306787
1625.031248017812,12090.849609375,0.9996294877292732,185.0857696533203,0,1.0004850047627525,0.000522749962285984,0.9991448976952112
1625.0520810538096,12050.5439453125,0.9999364616551346,204.6035919189453,0,1.0007494151258873,0.000522749962285984,0.9991876553126435
1625.072914092571,12041.6044921875,0.999767160883902,220.3656005859375,0,1.0005470947173636,0.000522749962285984,0.9992204926309023
1625.0937471340394,12023.783203125,0.9999249754107415,232.45762634277344,0,1.0006686000637608,0.000522749962285984,0.9992568722022737
1625.114580178098,11987.6904296875,0.9997402248319096,243.579345703125,0,1.0005311022568342,0.000522749962285984,0.9992095423888966
1625.1354132247184,11971.7333984375,0.9995298324258052,254.6961975097656,0,1.0003852654808953,0.000522749962285984,0.9991448963868146
1625.1562462738125,11935.763671875,0.998445757444411,265.5470886230469,0,0.9992486454118946,0.000522749962285984,0.9991965083253601
1625.177079325263,11912.8701171875,0.9983800755398524,274.69317626953125,0,0.9991386449589409,0.000522749962285984,0.9992407766200259
1625.1979123789852,11913.587890625,0.9983992462435228,282.1615905761719,0,0.9991139514762948,0.000522749962285984,0.9992846609421119
1625.2395784929763,11871.8916015625,0.9981298048345524,297.3404846191406,0,0.9987964752511687,0.000522749962285984,0.9993325262622211
1625.281244615145,11825.849609375,0.997989300563348,317.9829406738281,0,0.9986215677204754,0.000522749962285984,0.9993668601024003
1625.3229107447935,11808.498046875,0.9986605987479912,347.2179260253906,0,0.9992341014501559,0.000522749962285984,0.9994260577162725
1625.343743812252,11810.4404296875,0.999000413626132,363.271240234375,0,0.9994942374811535,0.000522749962285984,0.9995059262609998
1625.36457688137,11771.6572265625,0.9986723276595196,377.68658447265625,0,0.999125969969051,0.000522749962285984,0.9995459608466133
1625.3854099520586,11778.77734375,0.9989725069055988,389.1331176757813,0,0.9993064367004835,0.000522749962285984,0.9996658384429232
1625.4062430242602,11779.9521484375,0.999631752622534,397.8788757324219,0,0.9998723495404263,0.000522749962285984,0.9997593723658796
1625.4270760978884,11770.12890625,0.999548679573296,405.0003356933594,0,0.9997220135711726,0.000522749962285984,0.9998266178042259
1625.4479091729136,11726.9833984375,0.9996141996997642,410.8257446289063,0,0.999743079113204,0.000522749962285984,0.9998710874662377
1625.4687422492484,11683.326171875,0.997684025307432,416.06494140625,0,0.9977432040170771,0.000522749962285984,0.9999406874339943
1625.4895753268645,11682.01171875,0.997989300563348,421.4801330566406,0,0.9980227057700545,0.000522749962285984,0.9999665286105082
1625.5104084056438,11708.0458984375,0.9997566453080492,426.5954895019531,0,0.9997129004095582,0.000522749962285984,1.0000437574612402
1625.531241485617,11726.2705078125,1.0001897252551009,430.2658996582031,0,1.000053298401235,0.000522749962285984,1.0001364195829203
1625.5520745666377,11713.197265625,0.9997115092209264,432.3161315917969,0,0.9994350850246958,0.000522749962285984,1.0002765804406635
1625.5729076487355,11732.6240234375,1.0000435587507448,432.62603759765625,0,0.9995878056548213,0.000522749962285984,1.0004559410322387
1625.5937407318224,11749.7001953125,1.0010691509525875,431.3320617675781,0,1.000556070180655,0.000522749962285984,1.0005127956215785
1625.614573815869,11750.7744140625,1.0012598873207514,429.5325622558594,0,1.0006252761363263,0.000522749962285984,1.0006342146251548
1625.6354069007905,11759.109375,1.00182400752074,428.5231018066406,0,1.0011426108151962,0.000522749962285984,1.0006806190228874
1625.6562399866134,11755.3740234375,1.0024859225761609,429.85736083984375,0,1.001671158769495,0.000522749962285984,1.000813404478638
1625.677073073251,11729.982421875,1.0009648849735533,433.31781005859375,0,1.0000758327864454,0.000522749962285984,1.0008889847729154
1625.697906160674,11739.2314453125,1.0015810168294916,438.1953125,0,1.0005784848016392,0.000522749962285984,1.0010019524136091
1625.718739248855,11729.7802734375,1.001849244902787,444.8135070800781,0,1.0007355410644831,0.000522749962285984,1.001112885265491
1625.7395723377626,11705.537109375,1.0011384728641723,452.6255493164063,0,0.9998515855164047,0.000522749962285984,1.001287078368839
1625.7604054273388,11735.4658203125,1.0023821419313963,460.535400390625,0,1.000945139285798,0.000522749962285984,1.0014356457603897
1625.781238517557,11703.6962890625,1.0015101580260517,467.7554016113281,0,1.0000092629638904,0.000522749962285984,1.0015008811595534
1625.8020716084152,11667.720703125,1.000876715914479,473.466064453125,0,0.9993245058714288,0.000522749962285984,1.0015532592605607
1625.822904699884,11671.2021484375,1.0018518333522275,477.8238525390625,0,1.0002310371877094,0.000522749962285984,1.0016204217868254
1625.8437377919058,11640.5341796875,1.0003479442271652,480.0596923828125,0,0.9987355897043255,0.000522749962285984,1.0016143957814871
1625.864570884451,11670.919921875,1.0015178424853288,479.50103759765625,0,0.9999089158938819,0.000522749962285984,1.0016090731524367
1625.88540397755,11641.16015625,1.0008163726868915,476.2506713867188,0,0.9991653786245325,0.000522749962285984,1.0016523731683256
1625.906237071114,11703.072265625,1.002365883233347,470.0289001464844,0,1.0006646320801147,0.000522749962285984,1.001700121198144
1625.9270701651449,11727.361328125,1.0025550018206102,461.50238037109375,0,1.000860043645232,0.000522749962285984,1.0016935016900115
